1 1 35 31 1 20 1 2 6 2
1 1 37 31 1 22 1 1 1 1
1 1 36 31 1 22 3 1 1 1
1 1 36 32 1 22 4 1 1 1
1 1 37 30 1 23 2 1 2 1
1 1 36 29 1 23 3 1 2 1
1 1 36 30 1 23 4 1 2 1
1 1 37 29 1 23 1 1 2 1
1 1 37 28 1 25 2 1 3 1
1 1 36 27 1 25 3 1 3 1
1 1 36 28 1 25 4 1 3 1
1 1 37 27 1 25 1 1 3 1
1 1 37 26 1 26 2 1 4 1
1 1 36 25 1 26 3 1 4 1
1 1 36 26 1 26 4 1 4 1
1 1 37 25 1 26 1 1 4 1
1 1 37 24 1 28 2 1 5 1
1 1 36 23 1 28 3 1 5 1
1 1 36 24 1 28 4 1 5 1
1 1 37 23 1 28 1 1 5 1
1 1 37 22 1 29 2 1 6 1
1 1 36 21 1 29 3 1 6 1
1 1 36 22 1 29 4 1 6 1
1 1 37 21 1 29 1 1 6 1
1 1 39 24 1 31 2 1 9 1
1 1 38 23 1 31 3 1 9 1
1 1 38 24 1 31 4 1 9 1
1 1 39 23 1 31 1 1 9 1
1 1 39 22 1 32 2 1 10 1
1 1 38 21 1 32 3 1 10 1
1 1 38 22 1 32 4 1 10 1
1 1 39 21 1 32 1 1 10 1
1 1 38 27 1 34 3 1 7 1
1 1 38 28 1 34 4 1 7 1
1 1 39 26 1 35 2 1 8 1
1 1 38 25 1 35 3 1 8 1
1 1 38 26 1 35 4 1 8 1
1 1 39 25 1 35 1 1 8 1
1 1 27 39 2 37 2 5 1 2
1 1 26 38 2 37 3 5 1 2
1 1 26 39 2 37 4 5 1 2
1 1 27 38 2 37 1 5 1 2
1 1 27 37 2 38 2 5 2 2
1 1 26 36 2 38 3 5 2 2
1 1 26 37 2 38 4 5 2 2
1 1 27 36 2 38 1 5 2 2
1 1 26 35 2 39 2 5 3 2
1 1 27 35 2 39 1 5 3 2
1 1 27 34 2 40 2 5 4 2
1 1 26 33 2 40 3 5 4 2
1 1 26 34 2 40 4 5 4 2
1 1 27 33 2 40 1 5 4 2
1 1 27 32 2 41 2 5 5 2
1 1 26 31 2 41 3 5 5 2
1 1 26 32 2 41 4 5 5 2
1 1 27 31 2 41 1 5 5 2
1 1 27 30 2 43 2 5 6 2
1 1 26 29 2 43 3 5 6 2
1 1 26 30 2 43 4 5 6 2
1 1 27 29 2 43 1 5 6 2
1 1 27 28 2 44 2 5 7 2
1 1 26 27 2 44 3 5 7 2
1 1 26 28 2 44 4 5 7 2
1 1 27 27 2 44 1 5 7 2
1 1 27 26 2 46 2 4 1 1
1 1 26 25 2 46 3 4 1 1
1 1 26 26 2 46 4 4 1 1
1 1 27 25 2 46 1 4 1 1
1 1 27 24 2 47 2 4 2 1
1 1 27 23 2 47 1 4 2 1
1 1 29 24 2 49 2 4 8 1
1 1 28 23 2 49 3 4 8 1
1 1 28 24 2 49 4 4 8 1
1 1 29 23 2 49 1 4 8 1
1 1 29 22 2 50 2 4 9 1
1 1 28 21 2 50 3 4 9 1
1 1 28 22 2 50 4 4 9 1
1 1 29 21 2 50 1 4 9 1
1 1 29 28 2 52 2 4 6 1
1 1 28 27 2 52 3 4 6 1
1 1 28 28 2 52 4 4 6 1
1 1 29 27 2 52 1 4 6 1
1 1 29 26 2 53 2 4 7 1
1 1 28 25 2 53 3 4 7 1
1 1 28 26 2 53 4 4 7 1
1 1 29 25 2 53 1 4 7 1
1 1 29 33 2 55 2 4 3 1
1 1 29 32 2 55 1 4 3 1
1 1 28 33 2 55 4 4 3 1
1 1 28 32 2 55 3 4 3 1
1 1 29 31 2 56 2 4 4 1
1 1 28 30 2 56 3 4 4 1
1 1 28 31 2 56 4 4 4 1
1 1 29 30 2 56 1 4 4 1
1 1 28 29 2 57 2 4 5 1
1 1 29 29 2 57 1 4 5 1
1 1 28 37 2 58 3 5 8 2
1 1 28 38 2 58 4 5 8 2
1 1 29 37 2 58 1 5 8 2
1 1 29 38 2 58 2 5 8 2
1 1 29 36 2 59 2 5 9 2
1 1 28 35 2 59 3 5 9 2
1 1 28 36 2 59 4 5 9 2
1 1 29 35 2 59 1 5 9 2
1 1 28 34 2 60 2 5 10 2
1 1 29 34 2 60 1 5 10 2
1 1 31 37 1 61 1 3 1 3
1 1 30 37 1 61 3 3 1 3
1 1 30 38 1 61 4 3 1 3
1 1 31 36 1 62 2 3 2 3
1 1 30 35 1 62 3 3 2 3
1 1 30 36 1 62 4 3 2 3
1 1 31 35 1 62 1 3 2 3
1 1 31 34 1 64 2 3 3 3
1 1 30 33 1 64 3 3 3 3
1 1 30 34 1 64 4 3 3 3
1 1 31 33 1 64 1 3 3 3
1 1 31 32 1 65 2 3 4 3
1 1 30 31 1 65 3 3 4 3
1 1 30 32 1 65 4 3 4 3
1 1 31 31 1 65 1 3 4 3
1 1 30 30 1 66 2 3 5 3
1 1 31 30 1 66 1 3 5 3
1 1 31 29 1 67 2 3 6 3
1 1 30 28 1 67 3 3 6 3
1 1 30 29 1 67 4 3 6 3
1 1 31 28 1 67 1 3 6 3
1 1 31 27 1 68 2 3 7 3
1 1 30 26 1 68 3 3 7 3
1 1 30 27 1 68 4 3 7 3
1 1 31 26 1 68 1 3 7 3
1 1 30 25 1 69 2 3 8 3
1 1 31 25 1 69 1 3 8 3
1 1 31 24 2 70 2 4 10 1
1 1 30 23 2 70 3 4 10 1
1 1 30 24 2 70 4 4 10 1
1 1 31 23 2 70 1 4 10 1
1 1 31 22 2 71 2 4 11 1
1 1 30 21 2 71 3 4 11 1
1 1 30 22 2 71 4 4 11 1
1 1 31 21 2 71 1 4 11 1
1 1 25 40 3 73 2 6 4 1
1 1 24 39 3 73 3 6 4 1
1 1 24 40 3 73 4 6 4 1
1 1 25 39 3 73 1 6 4 1
1 1 25 38 3 74 2 6 5 1
1 1 24 37 3 74 3 6 5 1
1 1 24 38 3 74 4 6 5 1
1 1 25 37 3 74 1 6 5 1
1 1 24 36 3 75 2 6 6 1
1 1 25 36 3 75 1 6 6 1
1 1 25 35 3 76 2 6 7 1
1 1 24 34 3 76 3 6 7 1
1 1 24 35 3 76 4 6 7 1
1 1 25 34 3 76 1 6 7 1
1 1 25 33 3 77 2 6 8 1
1 1 24 32 3 77 3 6 8 1
1 1 24 33 3 77 4 6 8 1
1 1 25 32 3 77 1 6 8 1
1 1 24 31 3 78 2 6 9 1
1 1 25 31 3 78 1 6 9 1
1 1 25 30 3 79 2 6 10 1
1 1 24 29 3 79 3 6 10 1
1 1 24 30 3 79 4 6 10 1
1 1 25 29 3 79 1 6 10 1
1 1 25 28 3 80 2 6 11 1
1 1 24 27 3 80 3 6 11 1
1 1 24 28 3 80 4 6 11 1
1 1 25 27 3 80 1 6 11 1
1 1 25 26 3 81 1 6 12 1
1 1 23 30 3 82 2 7 11 2
1 1 22 29 3 82 3 7 11 2
1 1 22 30 3 82 4 7 11 2
1 1 23 29 3 82 1 7 11 2
1 1 23 28 3 83 2 7 12 2
1 1 22 28 3 83 4 7 12 2
1 1 23 27 3 83 1 7 12 2
1 1 23 35 3 85 2 7 8 2
1 1 22 34 3 85 3 7 8 2
1 1 22 35 3 85 4 7 8 2
1 1 23 34 3 85 1 7 8 2
1 1 23 33 3 86 2 7 9 2
1 1 22 32 3 86 3 7 9 2
1 1 22 33 3 86 4 7 9 2
1 1 23 32 3 86 1 7 9 2
1 1 22 31 3 87 2 7 10 2
1 1 23 31 3 87 1 7 10 2
1 1 23 40 3 88 2 6 1 1
1 1 22 39 3 88 3 6 1 1
1 1 22 40 3 88 4 6 1 1
1 1 23 39 3 88 1 6 1 1
1 1 23 38 3 89 2 6 2 1
1 1 22 37 3 89 3 6 2 1
1 1 22 38 3 89 4 6 2 1
1 1 23 37 3 89 1 6 2 1
1 1 22 36 3 90 2 6 3 1
1 1 23 36 3 90 1 6 3 1
1 1 21 40 3 91 2 7 1 2
1 1 20 39 3 91 3 7 1 2
1 1 20 40 3 91 4 7 1 2
1 1 21 39 3 91 1 7 1 2
1 1 21 38 3 92 2 7 2 2
1 1 20 37 3 92 3 7 2 2
1 1 20 38 3 92 4 7 2 2
1 1 21 37 3 92 1 7 2 2
1 1 20 36 3 93 2 7 3 2
1 1 21 36 3 93 1 7 3 2
1 1 21 35 3 94 2 7 4 2
1 1 20 34 3 94 3 7 4 2
1 1 20 35 3 94 4 7 4 2
1 1 21 34 3 94 1 7 4 2
1 1 21 33 3 95 2 7 5 2
1 1 20 32 3 95 3 7 5 2
1 1 20 33 3 95 4 7 5 2
1 1 21 32 3 95 1 7 5 2
1 1 21 31 3 97 2 7 6 2
1 1 20 30 3 97 3 7 6 2
1 1 20 31 3 97 4 7 6 2
1 1 21 30 3 97 1 7 6 2
1 1 21 29 3 98 2 7 7 2
1 1 20 28 3 98 3 7 7 2
1 1 20 29 3 98 4 7 7 2
1 1 21 28 3 98 1 7 7 2
1 1 19 40 5 100 2 8 7 1
1 1 19 39 5 100 1 8 7 1
1 1 18 40 5 100 4 8 7 1
1 1 18 39 5 100 3 8 7 1
1 1 19 38 5 101 2 8 8 1
1 1 19 37 5 101 1 8 8 1
1 1 18 38 5 101 4 8 8 1
1 1 18 37 5 101 3 8 8 1
1 1 19 36 5 102 1 8 9 1
1 1 18 36 5 102 2 8 9 1
1 1 19 35 5 103 2 8 10 1
1 1 19 34 5 103 1 8 10 1
1 1 18 35 5 103 4 8 10 1
1 1 18 34 5 103 3 8 10 1
1 1 19 33 5 104 2 8 11 1
1 1 19 32 5 104 1 8 11 1
1 1 18 33 5 104 4 8 11 1
1 1 18 32 5 104 3 8 11 1
1 1 19 31 5 105 1 8 12 1
1 1 18 31 5 105 2 8 12 1
1 1 19 30 5 106 2 9 11 2
1 1 19 29 5 106 1 9 11 2
1 1 18 30 5 106 4 9 11 2
1 1 18 29 5 106 3 9 11 2
1 1 19 28 5 107 2 9 12 2
1 1 18 28 5 107 4 9 12 2
1 1 18 27 5 107 3 9 12 2
1 1 17 30 5 109 2 9 8 2
1 1 17 29 5 109 1 9 8 2
1 1 16 30 5 109 4 9 8 2
1 1 16 29 5 109 3 9 8 2
1 1 17 28 5 110 2 9 9 2
1 1 17 27 5 110 1 9 9 2
1 1 16 28 5 110 4 9 9 2
1 1 16 27 5 110 3 9 9 2
1 1 16 26 5 111 2 9 10 2
1 1 17 35 5 112 2 8 4 1
1 1 17 34 5 112 1 8 4 1
1 1 16 35 5 112 4 8 4 1
1 1 16 34 5 112 3 8 4 1
1 1 17 33 5 113 2 8 5 1
1 1 17 32 5 113 1 8 5 1
1 1 16 33 5 113 4 8 5 1
1 1 16 32 5 113 3 8 5 1
1 1 17 31 5 114 1 8 6 1
1 1 16 31 5 114 2 8 6 1
1 1 17 40 5 115 2 8 1 1
1 1 17 39 5 115 1 8 1 1
1 1 16 40 5 115 4 8 1 1
1 1 16 39 5 115 3 8 1 1
1 1 17 38 5 116 2 8 2 1
1 1 17 37 5 116 1 8 2 1
1 1 16 38 5 116 4 8 2 1
1 1 16 37 5 116 3 8 2 1
1 1 17 36 5 117 1 8 3 1
1 1 16 36 5 117 2 8 3 1
1 1 14 38 5 118 3 9 1 2
1 1 15 39 5 118 2 9 1 2
1 1 15 38 5 118 1 9 1 2
1 1 14 39 5 118 4 9 1 2
1 1 15 37 5 119 2 9 2 2
1 1 15 36 5 119 1 9 2 2
1 1 14 37 5 119 4 9 2 2
1 1 14 36 5 119 3 9 2 2
1 1 15 35 5 120 1 9 3 2
1 1 14 35 5 120 2 9 3 2
1 1 15 34 5 121 2 9 4 2
1 1 15 33 5 121 1 9 4 2
1 1 14 34 5 121 4 9 4 2
1 1 14 33 5 121 3 9 4 2
1 1 15 32 5 122 2 9 5 2
1 1 15 31 5 122 1 9 5 2
1 1 14 32 5 122 4 9 5 2
1 1 14 31 5 122 3 9 5 2
1 1 15 30 5 124 2 9 6 2
1 1 15 29 5 124 1 9 6 2
1 1 14 30 5 124 4 9 6 2
1 1 14 29 5 124 3 9 6 2
1 1 15 28 5 125 2 9 7 2
1 1 15 27 5 125 1 9 7 2
1 1 14 28 5 125 4 9 7 2
1 1 14 27 5 125 3 9 7 2
1 1 15 26 6 127 2 10 11 1
1 1 15 25 6 127 1 10 11 1
1 1 14 26 6 127 4 10 11 1
1 1 14 25 6 127 3 10 11 1
1 1 14 24 6 128 4 10 12 1
1 1 14 23 6 128 3 10 12 1
1 1 13 38 6 130 2 10 1 1
1 1 13 37 6 130 1 10 1 1
1 1 12 38 6 130 4 10 1 1
1 1 12 37 6 130 3 10 1 1
1 1 13 36 6 131 2 10 2 1
1 1 13 35 6 131 1 10 2 1
1 1 12 36 6 131 4 10 2 1
1 1 12 35 6 131 3 10 2 1
1 1 13 34 6 132 1 10 3 1
1 1 12 34 6 132 2 10 3 1
1 1 13 33 6 133 2 10 4 1
1 1 13 32 6 133 1 10 4 1
1 1 12 33 6 133 4 10 4 1
1 1 12 32 6 133 3 10 4 1
1 1 13 31 6 134 2 10 5 1
1 1 13 30 6 134 1 10 5 1
1 1 12 31 6 134 4 10 5 1
1 1 12 30 6 134 3 10 5 1
1 1 13 29 6 135 1 10 6 1
1 1 12 29 6 135 2 10 6 1
1 1 13 28 6 136 2 10 7 1
1 1 13 27 6 136 1 10 7 1
1 1 12 28 6 136 4 10 7 1
1 1 12 27 6 136 3 10 7 1
1 1 13 25 6 137 1 10 8 1
1 1 12 26 6 137 4 10 8 1
1 1 12 25 6 137 3 10 8 1
1 1 13 26 6 137 2 10 8 1
1 1 13 24 6 139 2 10 9 1
1 1 13 23 6 139 1 10 9 1
1 1 12 24 6 139 4 10 9 1
1 1 12 23 6 139 3 10 9 1
1 1 13 22 6 140 2 10 10 1
1 1 13 21 6 140 1 10 10 1
1 1 12 22 6 140 4 10 10 1
1 1 12 21 6 140 3 10 10 1
1 1 11 24 6 142 2 11 11 2
1 1 11 23 6 142 1 11 11 2
1 1 10 24 6 142 4 11 11 2
1 1 10 23 6 142 3 11 11 2
1 1 11 22 6 143 2 11 12 2
1 1 11 21 6 143 1 11 12 2
1 1 10 22 6 143 4 11 12 2
1 1 10 21 6 143 3 11 12 2
1 1 11 29 6 145 2 11 8 2
1 1 11 28 6 145 1 11 8 2
1 1 10 29 6 145 4 11 8 2
1 1 10 28 6 145 3 11 8 2
1 1 11 27 6 146 2 11 9 2
1 1 11 26 6 146 1 11 9 2
1 1 10 27 6 146 4 11 9 2
1 1 10 26 6 146 3 11 9 2
1 1 11 25 6 147 1 11 10 2
1 1 10 25 6 147 2 11 10 2
1 1 11 34 6 148 2 11 5 2
1 1 11 33 6 148 1 11 5 2
1 1 10 34 6 148 4 11 5 2
1 1 10 33 6 148 3 11 5 2
1 1 11 32 6 149 2 11 6 2
1 1 11 31 6 149 1 11 6 2
1 1 10 32 6 149 4 11 6 2
1 1 10 31 6 149 3 11 6 2
1 1 11 30 6 150 1 11 7 2
1 1 10 30 6 150 2 11 7 2
1 1 11 38 6 151 2 11 3 2
1 1 11 37 6 151 1 11 3 2
1 1 10 37 6 151 3 11 3 2
1 1 11 36 6 152 2 11 4 2
1 1 11 35 6 152 1 11 4 2
1 1 10 36 6 152 4 11 4 2
1 1 10 35 6 152 3 11 4 2
1 1 9 36 6 154 2 11 1 2
1 1 9 35 6 154 1 11 1 2
1 1 8 36 6 154 4 11 1 2
1 1 8 35 6 154 3 11 1 2
1 1 9 34 6 155 2 11 2 2
1 1 9 33 6 155 1 11 2 2
1 1 8 34 6 155 4 11 2 2
1 1 8 33 6 155 3 11 2 2
1 1 9 32 6 157 2 12 7 3
1 1 9 31 6 157 1 12 7 3
1 1 8 32 6 157 4 12 7 3
1 1 8 31 6 157 3 12 7 3
1 1 9 30 6 158 2 12 8 3
1 1 9 29 6 158 1 12 8 3
1 1 8 30 6 158 4 12 8 3
1 1 8 29 6 158 3 12 8 3
1 1 9 28 6 160 2 12 9 3
1 1 9 27 6 160 1 12 9 3
1 1 8 28 6 160 4 12 9 3
1 1 8 27 6 160 3 12 9 3
1 1 9 26 6 161 2 12 10 3
1 1 9 25 6 161 1 12 10 3
1 1 8 26 6 161 4 12 10 3
1 1 8 25 6 161 3 12 10 3
1 1 9 24 6 163 2 12 11 3
1 1 9 23 6 163 1 12 11 3
1 1 8 24 6 163 4 12 11 3
1 1 8 23 6 163 3 12 11 3
1 1 9 22 6 164 2 12 12 3
1 1 9 21 6 164 1 12 12 3
1 1 8 22 6 164 4 12 12 3
1 1 8 21 6 164 3 12 12 3
1 1 7 25 6 166 2 12 4 3
1 1 7 24 6 166 1 12 4 3
1 1 6 25 6 166 4 12 4 3
1 1 6 24 6 166 3 12 4 3
1 1 7 23 6 167 2 12 5 3
1 1 7 22 6 167 1 12 5 3
1 1 6 23 6 167 4 12 5 3
1 1 6 22 6 167 3 12 5 3
1 1 7 21 6 168 1 12 6 3
1 1 6 21 6 168 2 12 6 3
1 1 7 30 6 169 2 12 1 3
1 1 7 29 6 169 1 12 1 3
1 1 6 30 6 169 4 12 1 3
1 1 6 29 6 169 3 12 1 3
1 1 7 28 6 170 2 12 2 3
1 1 7 27 6 170 1 12 2 3
1 1 6 28 6 170 4 12 2 3
1 1 6 27 6 170 3 12 2 3
1 1 7 26 6 171 1 12 3 3
1 1 6 26 6 171 2 12 3 3
1 1 7 34 5 172 2 13 11 3
1 1 7 33 5 172 1 13 11 3
1 1 6 33 5 172 3 13 11 3
1 1 7 32 5 173 2 13 12 3
1 1 7 31 5 173 1 13 12 3
1 1 6 32 5 173 4 13 12 3
1 1 6 31 5 173 3 13 12 3
1 1 5 32 5 175 2 13 5 3
1 1 5 31 5 175 1 13 5 3
1 1 4 31 5 175 3 13 5 3
1 1 4 29 5 176 3 13 6 3
1 1 5 30 5 176 2 13 6 3
1 1 5 29 5 176 1 13 6 3
1 1 4 30 5 176 4 13 6 3
1 1 5 28 5 178 2 13 7 3
1 1 5 27 5 178 1 13 7 3
1 1 4 28 5 178 4 13 7 3
1 1 4 27 5 178 3 13 7 3
1 1 5 26 5 179 2 13 8 3
1 1 5 25 5 179 1 13 8 3
1 1 4 26 5 179 4 13 8 3
1 1 4 25 5 179 3 13 8 3
1 1 5 24 5 181 2 13 9 3
1 1 5 23 5 181 1 13 9 3
1 1 4 24 5 181 4 13 9 3
1 1 4 23 5 181 3 13 9 3
1 1 5 22 5 182 2 13 10 3
1 1 5 21 5 182 1 13 10 3
1 1 4 22 5 182 4 13 10 3
1 1 4 21 5 182 3 13 10 3
1 1 3 24 5 184 2 13 3 3
1 1 3 23 5 184 1 13 3 3
1 1 2 24 5 184 4 13 3 3
1 1 2 23 5 184 3 13 3 3
1 1 3 22 5 185 2 13 4 3
1 1 3 21 5 185 1 13 4 3
1 1 2 22 5 185 4 13 4 3
1 1 2 21 5 185 3 13 4 3
1 1 3 28 5 187 2 13 1 3
1 1 3 27 5 187 1 13 1 3
1 1 3 26 5 188 2 13 2 3
1 1 3 25 5 188 1 13 2 3
1 1 2 26 5 188 4 13 2 3
1 1 2 25 5 188 3 13 2 3
1 1 9 6 8 190 3 16 9 3
1 1 9 5 8 190 4 16 9 3
1 1 8 6 8 190 1 16 9 3
1 1 8 5 8 190 2 16 9 3
1 1 9 8 8 191 3 16 10 3
1 1 9 7 8 191 4 16 10 3
1 1 8 8 8 191 1 16 10 3
1 1 8 7 8 191 2 16 10 3
1 1 9 10 8 193 3 16 11 3
1 1 9 9 8 193 4 16 11 3
1 1 8 10 8 193 1 16 11 3
1 1 8 9 8 193 2 16 11 3
1 1 9 12 8 194 3 16 12 3
1 1 9 11 8 194 4 16 12 3
1 1 8 12 8 194 1 16 12 3
1 1 8 11 8 194 2 16 12 3
1 1 9 14 8 196 3 15 1 2
1 1 9 13 8 196 4 15 1 2
1 1 8 14 8 196 1 15 1 2
1 1 8 13 8 196 2 15 1 2
1 1 9 16 8 197 3 15 2 2
1 1 9 15 8 197 4 15 2 2
1 1 8 16 8 197 1 15 2 2
1 1 8 15 8 197 2 15 2 2
1 1 9 18 8 199 3 15 3 2
1 1 9 17 8 199 4 15 3 2
1 1 8 18 8 199 1 15 3 2
1 1 8 17 8 199 2 15 3 2
1 1 9 20 8 200 3 15 4 2
1 1 9 19 8 200 4 15 4 2
1 1 8 20 8 200 1 15 4 2
1 1 8 19 8 200 2 15 4 2
1 1 7 17 8 202 3 15 10 2
1 1 7 16 8 202 4 15 10 2
1 1 6 17 8 202 1 15 10 2
1 1 6 16 8 202 2 15 10 2
1 1 6 19 8 203 1 15 11 2
1 1 6 18 8 203 2 15 11 2
1 1 7 19 8 203 3 15 11 2
1 1 7 18 8 203 4 15 11 2
1 1 7 20 8 204 2 15 12 2
1 1 6 20 8 204 1 15 12 2
1 1 7 12 8 205 3 15 7 2
1 1 7 11 8 205 4 15 7 2
1 1 6 12 8 205 1 15 7 2
1 1 6 11 8 205 2 15 7 2
1 1 7 14 8 206 3 15 8 2
1 1 7 13 8 206 4 15 8 2
1 1 6 14 8 206 1 15 8 2
1 1 6 13 8 206 2 15 8 2
1 1 7 15 8 207 2 15 9 2
1 1 6 15 8 207 1 15 9 2
1 1 7 8 8 208 3 15 5 2
1 1 7 7 8 208 4 15 5 2
1 1 6 8 8 208 1 15 5 2
1 1 7 10 8 209 3 15 6 2
1 1 7 9 8 209 4 15 6 2
1 1 6 10 8 209 1 15 6 2
1 1 6 9 8 209 2 15 6 2
1 1 5 10 8 211 3 14 1 1
1 1 5 9 8 211 4 14 1 1
1 1 4 10 8 211 1 14 1 1
1 1 5 12 8 212 3 14 2 1
1 1 5 11 8 212 4 14 2 1
1 1 4 12 8 212 1 14 2 1
1 1 4 11 8 212 2 14 2 1
1 1 5 14 8 214 3 14 3 1
1 1 5 13 8 214 4 14 3 1
1 1 4 14 8 214 1 14 3 1
1 1 4 13 8 214 2 14 3 1
1 1 5 16 8 215 3 14 4 1
1 1 5 15 8 215 4 14 4 1
1 1 4 16 8 215 1 14 4 1
1 1 4 15 8 215 2 14 4 1
1 1 5 18 8 217 3 14 5 1
1 1 5 17 8 217 4 14 5 1
1 1 4 18 8 217 1 14 5 1
1 1 4 17 8 217 2 14 5 1
1 1 5 20 8 218 3 14 6 1
1 1 5 19 8 218 4 14 6 1
1 1 4 20 8 218 1 14 6 1
1 1 4 19 8 218 2 14 6 1
1 1 3 18 8 220 3 14 9 1
1 1 3 17 8 220 4 14 9 1
1 1 2 18 8 220 1 14 9 1
1 1 2 17 8 220 2 14 9 1
1 1 3 20 8 221 3 14 10 1
1 1 3 19 8 221 4 14 10 1
1 1 2 20 8 221 1 14 10 1
1 1 2 19 8 221 2 14 10 1
1 1 3 14 8 223 3 14 7 1
1 1 3 13 8 223 4 14 7 1
1 1 2 15 8 224 2 14 8 1
1 1 3 16 8 224 3 14 8 1
1 1 3 15 8 224 4 14 8 1
1 1 2 16 8 224 1 14 8 1
1 1 15 3 9 226 3 18 1 2
1 1 15 2 9 226 4 18 1 2
1 1 14 3 9 226 1 18 1 2
1 1 14 2 9 226 2 18 1 2
1 1 15 5 9 227 3 18 2 2
1 1 15 4 9 227 4 18 2 2
1 1 14 5 9 227 1 18 2 2
1 1 14 4 9 227 2 18 2 2
1 1 15 6 9 228 2 18 3 2
1 1 14 6 9 228 1 18 3 2
1 1 15 8 9 229 3 18 4 2
1 1 15 7 9 229 4 18 4 2
1 1 14 8 9 229 1 18 4 2
1 1 14 7 9 229 2 18 4 2
1 1 15 10 9 230 3 18 5 2
1 1 15 9 9 230 4 18 5 2
1 1 14 10 9 230 1 18 5 2
1 1 14 9 9 230 2 18 5 2
1 1 15 12 9 232 3 18 6 2
1 1 15 11 9 232 4 18 6 2
1 1 14 12 9 232 1 18 6 2
1 1 14 11 9 232 2 18 6 2
1 1 15 14 9 233 3 18 7 2
1 1 15 13 9 233 4 18 7 2
1 1 14 14 9 233 1 18 7 2
1 1 14 13 9 233 2 18 7 2
1 1 15 16 9 235 3 17 1 1
1 1 15 15 9 235 4 17 1 1
1 1 14 16 9 235 1 17 1 1
1 1 14 15 9 235 2 17 1 1
1 1 14 18 9 236 1 17 2 1
1 1 14 17 9 236 2 17 2 1
1 1 13 18 9 238 3 17 8 1
1 1 13 17 9 238 4 17 8 1
1 1 12 18 9 238 1 17 8 1
1 1 12 17 9 238 2 17 8 1
1 1 13 20 9 239 3 17 9 1
1 1 13 19 9 239 4 17 9 1
1 1 12 20 9 239 1 17 9 1
1 1 12 19 9 239 2 17 9 1
1 1 13 13 9 241 4 17 6 1
1 1 12 14 9 241 1 17 6 1
1 1 12 13 9 241 2 17 6 1
1 1 13 14 9 241 3 17 6 1
1 1 13 16 9 242 3 17 7 1
1 1 13 15 9 242 4 17 7 1
1 1 12 16 9 242 1 17 7 1
1 1 12 15 9 242 2 17 7 1
1 1 13 9 9 244 3 17 3 1
1 1 13 8 9 244 4 17 3 1
1 1 12 9 9 244 1 17 3 1
1 1 12 8 9 244 2 17 3 1
1 1 13 11 9 245 3 17 4 1
1 1 13 10 9 245 4 17 4 1
1 1 12 11 9 245 1 17 4 1
1 1 12 10 9 245 2 17 4 1
1 1 13 12 9 246 2 17 5 1
1 1 12 12 9 246 1 17 5 1
1 1 13 4 9 247 3 18 8 2
1 1 13 3 9 247 4 18 8 2
1 1 12 4 9 247 1 18 8 2
1 1 12 3 9 247 2 18 8 2
1 1 13 6 9 248 3 18 9 2
1 1 13 5 9 248 4 18 9 2
1 1 12 6 9 248 1 18 9 2
1 1 12 5 9 248 2 18 9 2
1 1 13 7 9 249 2 18 10 2
1 1 12 7 9 249 1 18 10 2
