16
1 0 00 00 550 0258 1 1 4 1
1 0 00 01 550 0258 2 1 4 1
1 0 01 00 550 0258 3 1 4 1
1 0 01 01 550 0258 4 1 4 1
1 0 00 02 550 0514 1 1 3 1
1 0 00 03 550 0514 2 1 3 1
1 0 01 02 550 0514 3 1 3 1
1 0 01 02 550 0514 4 1 3 1
1 1 00 00 550 1026 1 2 4 2
1 1 00 01 550 1026 2 2 4 2
1 1 01 00 550 1026 3 2 4 2
1 1 01 01 550 1026 4 2 4 2
1 1 00 02 550 1282 1 3 5 3
1 1 00 03 550 1282 2 3 5 3
1 1 01 02 550 1282 3 3 5 3
1 1 01 02 550 1282 4 3 5 3
